X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,outcome
17.4,161690,6198,350,236,4.6,9.6,81,85053,70,49.6,51.8,11.6,3,4.2,5.8,250.6,366.4,4.4,177,1318411,64
0,230419,467,96,94,0.2,0.2,0,80550,1,0,0,0,0,0,0,15.6,23.6,2.8,2203,1731413,96
0,231071,4492,312,135,1.8,2.2,26,29774,28,0,0,0,0.4,5,9.4,138.2,216.8,2.8,441,1379102,88
0,157874,475,77,45,0.8,1,0,16216,1,0,0,0,0,0.2,0.2,48.8,67.2,2.2,1052,1723310,96
0.4,8669,1420,104,77,0.2,0.2,1,23573,2,0.4,0.4,0,0,1.2,1.2,15.8,23.4,2.5,178,1085574,96
7.2,93100,401,36,38,1.6,1.6,0,32813,2,20.4,43,69.2,0,7.8,13.8,141.8,137.8,2,158,1784021,85
4,95632,2235,172,114,6.2,20,41,32410,37,13.4,25.2,52.2,1.4,13.8,21.6,228.6,411.2,2.3,159,1107842,75
0,30668,2988,191,151,1,2.6,0,22032,2,0,0,0,0,1.6,1.6,77,109.2,5.6,449,1062632,88
7.6,735962,1833,659,317,0.2,0.2,1,516358,3,14.2,20.8,30.4,3,11,16,27.6,62.2,160,89,11,0
0,373825,384,106,78,0.2,0.2,0,348459,0,0,0,0,0,0,0,15.6,16.8,2.4,1321,1762056,96
2.8,13777,1207,280,200,0.2,0.2,18,74406,12,3.4,3.4,0,0,2,2,15.2,28.2,2.2,236,1708720,92
0,118361,2300,235,213,3.6,1.6,0,19833,4,0,0,0,0,0,0,187.8,253.8,2.2,6855,1827522,88
0,104453,1956,121,108,1.2,3.6,1,27160,2,0,0,0,0.2,1.8,2,85,197.4,1.4,890,1094987,88
0,8163,182,13,27,0.2,0.2,1,7311,1,0,0,0,0,0,0,15.2,16.8,1,5201,1860792,98
8.18,47141,1751,182,142,0.6,0.8,5,28599,15,8.18,8.18,0,2.59,2.4,3.79,61.08,168.66,1.8,269,1059291,88
0,190292,2729,173,163,0.8,0.8,0,24797,4,0,0,0,0.2,7.6,9.8,63.4,139.6,4.4,2873,1375566,90
1,343778,3256,591,502,1.6,3.4,1,335048,4,1,1,0,0.4,2,2.2,79.8,120.4,2.3,289,1129867,85
10.6,51742,2114,213,122,0.4,0.4,52,61601,37,43.8,59,79.6,2.2,63.4,67.8,33.2,123.4,3,157,1102712,92
5.21,96261,4601,301,159,1.6,2,1,74664,8,9.42,9.42,0,1,4.81,6.81,87.58,177.96,2,144,1073400,83
9.78,460699,4535,431,217,1.8,3.79,35,84909,39,13.77,22.16,31.94,4.19,39.12,72.26,88.02,246.51,3.6,247,1031990,77
0,10841,2565,291,194,0.6,0.8,1,33495,1,0,2.4,8.62,0.2,1.4,1.4,36.87,102.61,1,133,1101546,90
0,2931,284,22,29,0.2,0.2,0,17844,0,0,0,0,0,0.4,0.4,15.6,17,2,965,1765304,93
0,1027253,2357,413,296,3.2,2.6,4,950762,8,0,0,0,122,39.4,75,204,507.4,2.4,3776,1039309,73
0.2,66959,2115,197,200,1.6,0.6,0,99470,4,0.2,0.2,0,0,2.4,2.4,88.8,165.6,1.2,242,1057792,89
0,98595,7266,157,192,1.6,1,1,73892,1486,0,0,0,1.2,6.8,12.8,91.8,176.6,2.8,2451,1712099,64
0,351530,2446,267,175,2.61,4.81,82,41723,71,0,0,0,0.4,6.21,32.26,155.11,350.5,1.3,752,1012120,81
0,17682,214,31,30,0.2,0.2,1,12325,1,0,0,0,0,0,0,16,17,1.4,8801,1835578,98
3.39,638349,3042,424,166,0.8,0.8,17,604780,17,5.79,5.79,0,0.4,11.18,11.38,59.08,127.35,1.7,229,1041536,88
0,25504,450,24,37,1.4,1.4,2,150391,3,0,0,0,0,0.8,0.8,109.4,106.2,1.2,5555,1843573,92
0,53959,2037,84,83,2,2.4,1,44009,5,0,0,0,0,7.58,8.38,78.24,146.51,1.8,1142,1124263,90
0,52868,744,45,66,1.2,1,3,11534,13,0,0,0,0,0,0,83,101.8,1,7564,1871114,92
1,4789,938,84,64,0.2,0.2,1,27656,1,1.2,1.2,0,0.8,1,1,15.8,17.2,1.4,297,1752533,97
38.12,386448,4432,573,222,5.99,8.58,18,38136,164,92.42,222.16,397.6,3.99,27.15,29.74,416.77,840.72,2.2,132,972691,58
0,112990,1796,150,140,1.2,1.2,2,37708,4,0,0,0,0.4,2.8,4.2,80,150.8,1.3,1001,1040331,89
7,721860,7447,1700,584,7.4,5.2,1,553232,38,67,122.8,271.8,0.4,14.2,81,352.4,582.6,7.2,146,1309923,68
0,1271,603,44,41,0.2,0.2,0,13421,0,0,0,0,0,1.6,1.6,22,48.6,1,730,1034027,97
0,82639,512,28,27,1.4,1.6,3,11864,14,0,0,0,0,0.8,0.8,124.8,131.4,1,7240,1847587,95
0,133979,3718,246,166,1.6,1.4,1,27598,7,0,0,0,0,11.98,14.97,78.24,183.43,3,1257,1468233,86
0,808678,3358,282,126,0.2,0.2,1,39710,2,0,0,0,0,8.6,12,17.2,68,3,360,1452310,91
0,72105,1323,167,135,2.6,0.8,0,6511,4,0,0,0,0,0.2,0.2,130,191.2,2.2,1343,1712976,92
0,7368,282,23,29,0.4,0.4,18,11958,14,0,0,0,0,0.8,1,29.8,40.2,1.2,7665,1871163,95
6,19199,3238,201,126,0.8,0.6,40,48924,28,9,7.2,0,0.6,6.8,7,72,71.4,3.4,182,1113214,89
0,17422,1220,61,96,0.2,0.2,0,107652,0,0,0,0,0,1,1.8,15.6,17,1.6,4371,1782864,90
0,108799,3166,179,114,11.8,35.8,0,28442,42,0,0,0,0,12.6,17.6,385.8,727.8,3,494,1106408,62
0,26592,1252,53,118,0.2,0.2,39,54394,27,0,0,0,0,0.4,0.6,19.44,20.04,1.2,7762,1875466,95
0,230531,1574,123,92,0.8,1.2,1,77766,2,0,0,0,0.4,5.2,10,64.4,84.8,2.2,327,1533171,93
0,182741,2709,158,99,1.2,2.8,46,77871,33,0,0,0,0.2,2.6,3.2,93.8,134.6,2,359,987986,87
0,42575,345,50,38,0.2,0.2,0,17007,1,0,0,0,0,0.4,0.4,15.6,19,1,465,1743290,98
0,9922,488,33,42,0.2,0.2,1,141695,1,0,0,0,0,0.2,0.2,14.77,13.97,1.2,5652,1836271,97
5.8,116897,2091,250,199,3.2,1,0,48437,5,11,8.2,0,1,1,1,160.2,231.8,1.6,197,1750514,87
0,151084,2694,286,94,2.2,2.4,27,107315,22,0,0,0,0,0.4,0.4,90.8,156.8,3,920,1748875,89
0,4584,2096,137,105,0.2,0.2,4,21087,5,0,0,0,0,1,1,20.04,100,1.6,516,978044,94
0,179589,1508,175,147,1.8,2.2,0,66684,4,0,0,0,0,12.4,12.4,101.6,190,1.2,336,1012502,92
4.6,463509,4298,575,343,15.8,11.6,39,143596,64,9.6,9,2.4,6.2,5,6.8,651.2,1108,1.8,374,1043554,61
5.6,144553,3199,409,208,1,1.2,7,64604,11,7.8,6.8,0,4.8,9.4,11,326.2,251.8,1.4,250,967437,84
1,173114,396,71,55,0.4,0.2,8,8007,8,1,1,0,2.8,0,0,24.2,31.6,2,187,1715517,97
1.6,108448,2141,221,115,3.6,17.6,14,24365,32,2.2,2.2,0,0.2,15.2,16.8,178.4,355.2,402,82,16,1
0,84430,2285,177,191,4,3.2,2,214977,6,0,0,0,0,9.8,11.2,204,357.8,2.8,717,1016555,80
0,110056,1911,97,75,0.2,0.2,0,30130,0,0,0,0,0,1.8,3,13.4,17.2,2,4101,1776888,89
0,44587,3201,214,140,0.6,0.6,64,48536,41,0,0,0,0,16.2,16.2,111.6,101.8,2,2445,1406579,91
6.2,130458,3787,337,196,1.6,2,25,54047,31,12.6,14.4,4.4,1.6,3.4,10.2,101.6,177.6,1.4,183,1085310,85
5.21,31280,2807,324,177,1.2,2.81,3,26717,4,19.04,24.45,56.51,1.6,1.2,1.2,128.86,171.74,2.6,138,1060800,90
2.8,148859,1899,151,95,0.2,0.2,0,155251,0,3.8,3.8,0,0.2,2,3.8,19,21.6,3.6,168,1737504,95
4.8,136162,1502,159,151,0.2,0.2,0,88666,2,5,4.8,0,18.6,6.6,11.4,15.6,23,1.2,190,1064517,92
8.4,2007279,4182,542,268,5.2,3,0,22593,7,100.8,302.6,556,0.6,5,8.2,272.6,802.2,4,118,1373266,69
0,193730,2717,263,176,0.6,0.4,12,83203,15,0,0,0,1.4,35.2,41.6,29.4,114.4,6,677,1320533,90
5.79,277884,5669,716,530,9.58,4.59,0,64534,20,7.78,7.19,0,0.2,0.6,0.6,472.26,747.7,2,329,1065009,67
7.2,157055,3282,297,177,5,6.6,3,68800,12,19.8,40.4,50.2,1.4,7.8,8.2,364,515.8,1.4,183,1104856,76
0,3971,630,39,42,0.2,0.2,14,6865,16,0,0,0,0,0,0,24.6,19.2,2.2,5613,1683274,98
0,345868,916,125,82,2,1,0,252498,2,0,0,0,0,2,3.79,104.79,153.89,2.8,1062,1756469,91
0.4,57506,534,75,53,2.2,2.2,0,28455,2,0.4,0.4,0,0,0.8,0.8,170.6,157.6,1.2,359,1813328,85
3.2,154537,1368,177,122,0.4,0.4,58,119308,43,3.8,3.8,0,4.8,1.4,1.6,54,67,1.8,486,1514824,92
0,457,181,21,23,0.2,0.2,0,3332,0,0,0,0,0,0,0,15.63,16.83,1,7436,1870405,98
0,12285,2332,146,144,0.2,0.2,0,64453,1,0,0,0,0,0.4,0.4,21.2,53.8,1,731,1061085,93
9.4,1182330,1243,218,79,0.4,0.4,7,23285,7,31.6,125,179,0.2,6.8,10.2,33.2,199.2,1,152,1171952,89
0,7826,1028,34,38,0.2,0.2,0,127556,0,0,0,0,0,0,0,15.6,16.8,1,8249,1863248,96
0,153571,1376,201,92,0.8,1.2,76,52010,60,0,0,0,0.6,4.81,8.42,89.58,305.01,1,1811,1006641,87
0,55757,2195,198,162,0.2,0.2,2,45611,10,0,0,0,0,6.2,7.4,15.6,18,3,964,1398045,96
2.81,57224,1482,117,83,0.2,0.2,0,63869,1,6.61,6.61,0,0,3.41,5.61,19.04,34.87,1.5,219,981977,94
3.2,413713,3628,364,250,9.2,22.2,0,95747,10,11.8,24.4,40,0.2,36,47.4,345.4,613.8,2.4,336,1106598,66
0,3101,1669,104,64,0.2,0.2,0,16334,0,0,0,0,0,0,0,15.6,17.4,1.8,989,1761502,92
0,758057,2168,374,249,5.8,2,0,10001,8,0,0,0,0,0,0,287.8,430,3.6,390,1717275,81
5.4,676642,3359,493,129,7.2,19.6,2,75031,10,9,7.2,0,1.4,10.4,11.6,304.2,498.8,2.5,228,1103565,69
0,8286,203,14,37,0.2,0.2,1,18401,1,0,0,0,0,0,0,15.6,16.8,1,5309,1858272,98
0,335886,1424,149,63,2,4.6,1,64486,2,0,0,0,0,1.8,2.8,139.4,155.4,1.4,8277,1837725,89
2.4,17912,1510,178,138,0.4,0.6,0,30669,2,4.4,4.4,0,0.2,1.2,2,33.2,66.6,2.7,203,1003520,95
3.4,18680,1773,84,79,0.2,0.2,0,28607,2,3.8,3.8,0,0.4,7.6,9.2,16,43.8,2,199,1087838,94
3,265618,2489,218,160,1.2,2.8,86,190198,64,24.8,44,116.2,1.4,6.4,8.4,92.4,269.6,4.8,330,1330898,85
6.8,143002,3647,405,211,0.4,0.6,12,79976,17,21,56.4,108.2,0.2,10.4,21.8,49.6,106.6,3,151,999584,88
0,103307,4311,163,133,2.8,7.8,7,19555,23,0,0,0,0.2,29,30,198.6,381,4.4,2145,1348960,73
0,2472,854,51,44,0.2,0.2,0,14021,0,0,0,0,0,0.4,0.4,15.6,18.4,1,1857,1074888,97
1.4,453532,3359,497,412,8.4,2.2,37,21230,34,1.4,1.4,0,2,0,0,407.8,586.4,2.6,165,1743528,77
0,5607,771,117,48,0.2,0.2,38,25167,25,0,0,0,0,0.2,0.4,13.43,17.84,1.2,692,1738142,96
17.2,216565,961,86,80,1,4.4,4,145935,7,28,47.2,44.4,8.8,18.8,34.8,42.4,83,1.5,169,989717,89
0,73757,1791,256,161,1,2.4,1,43555,6,0,0,0,0,0.2,0.2,74.4,100.4,3.4,2889,1548859,94
0,32096,570,51,46,2.4,2.4,1,19469,3,0,0,0,0,0.6,0.6,165,176,1.4,8578,1840808,89
0,2864,1292,67,46,0.2,0.2,38,18973,27,0,0,0,0,1.8,2,15.63,31.86,1.2,1153,1748641,96
6.2,17171,1949,232,153,0.2,0.2,20,29878,21,12.2,12.2,0,0,1.2,1.2,24.6,28.8,1,508,1070658,91
0,47110,2591,158,102,0.8,0.8,135,43166,104,0,0,0,0,5.6,9.4,73.4,74.2,1,496,1028866,89
0,36682,1590,75,62,1,2.8,0,28990,5,0,2.4,14,0,4.6,4.6,66.4,131.8,1,137,1089056,92
0,2710,188,15,41,0.2,0.2,15,8658,11,0,0,0,0,0.2,0.2,15.6,16.8,1,3557,1847944,98
1.4,476515,6122,345,87,15.17,49.9,0,34281,59,9.78,49.1,96.41,0.2,4.59,5.19,584.23,961.68,3.2,185,1083578,57
0.4,51395,3810,363,251,1,0.4,0,229561,1,2.4,1.8,0,0.4,6.21,6.81,54.51,129.66,3.7,390,1017385,85
0,454550,863,226,78,1.8,2,1,221890,4,0,0,0,0,26.8,28.2,82.4,140.8,3.6,7015,1835541,87
0,55959,2552,179,122,0.6,2,1,40816,2,0,0,0,0,0.6,0.8,48,56.8,2.2,432,1532312,91
0,17712,2533,125,98,0.4,0.4,72,14029,55,0,0,0,0,4.8,8.8,37.8,42,4,690,1642230,93
0,1023,212,16,16,0.2,0.2,0,7425,0,0,0,0,0,0.2,0.4,15.57,17.17,1,583,1729245,98
0.8,14671,942,91,72,1.2,1.2,8,34954,12,7.8,7.8,0,0,12.4,16.6,78,180.8,4.6,524,1023150,91
4.61,95095,5414,319,195,0.2,0.2,0,69238,1,5.81,13.43,16.83,0.6,8.02,13.23,16.03,35.27,1.5,134,1073443,88
0,15502,1285,143,92,0.4,0.8,1,36431,4,0,0,0,0,6.6,6.6,40.4,86.2,2.8,1582,1537486,93
0,22154,2288,61,60,0.2,0.2,0,28667,0,0,0,0,0,0,0,15.4,16.8,2.6,521,1759688,96
0,61058,4424,259,230,0.4,0.4,0,99269,2,0,0,0,0.79,4.76,5.56,33.73,86.9,3.4,466,1061705,88
0,170554,3238,505,379,1.2,1,16,78908,20,0,0,0,0,23.6,26,71,193.8,6.4,7957,1371010,80
0,58463,696,64,47,0.8,0.8,1,39507,2,0,0,0,0,6.4,12.6,57,62.4,1.2,8575,1840258,94
0,19561,756,44,33,0.2,0.2,0,13898,1,0,0,0,0,0,0,16.6,29.2,1,520,993283,97
0,1001902,2139,329,127,2.8,3.6,1,34497,7,0,0,0,0,30,33.6,138,302,1.2,2376,1090363,83
0,172921,6892,355,202,2.2,8.8,7,81519,19,0,0,0,0,1.8,3.4,202,205.6,4.2,943,1631170,74
5.98,261803,6128,505,287,0.6,0.8,0,103675,1,14.74,37.25,49.6,0.2,3.39,3.39,60.96,118.92,4.8,133,996523,83
0,200911,3487,272,182,1.8,1.8,56,51793,44,0,0,0,0,20.36,22.55,136.73,239.92,2,773,1116289,82
0,587782,3336,598,572,3,2,1,464470,21,0,0,0,0,2.4,3,138.8,219,1.8,509,1066181,85
0,4103,864,67,65,0.2,0.2,0,20315,1,0,0,0,0,0.6,0.6,15.77,21.96,3.8,232,1087649,97
0,4980,621,76,61,0.6,0.8,66,16132,46,0,0,0,0,0.2,0.2,44.2,53.8,1,1888,1075016,94
0,8408,3552,248,207,0.2,0.2,42,116748,29,0,0,0,0,0.2,0.2,15.43,55.11,1,329,1072233,92
0,19519,243,13,15,0.6,0.6,1,8189,2,0,0,0,0,0,0,47,53.2,1.2,8393,1864787,97
6.2,160155,1602,102,88,0.6,0.6,63,78983,46,30.8,62.8,202.8,0,5,7.8,72.4,173.2,4.2,218,1517030,77
0,5346,964,96,66,0.6,0.6,68,14303,50,0,0,0,0,3.2,3.2,240.8,78.2,3.2,896,975246,94
0,7337,245,14,18,0.6,0.6,3,7968,3,0,0,0,0,0,0,47.8,57.8,1.2,7393,1865622,96
0,10271,174,11,24,0.2,0.2,1,8797,2,0,0,0,0,0,0,15.6,16.8,1,6442,1871299,99
0,59739,988,196,38,1.2,1,1,17286,6,0,0,0,0.2,18.64,18.84,58.52,152.71,1.2,498,1733140,92
3.79,36704,1660,125,79,0.6,2.4,2,25056,5,4.79,4.59,0,0.8,1.4,1.8,51.3,70.66,1.5,201,1001517,94
0,15951,1410,74,57,0.8,2,46,14418,34,0,0,0,0,4.2,6.6,80,104.4,3,557,1038219,92
0.4,191500,4502,256,169,0.2,0.2,1,262830,2,0.8,0.4,0,0,12.6,14.8,16,104,4.6,1673,1000469,84
0,6816,1467,108,85,1.2,2.4,0,17369,1,0,0,0,0,1.2,1.2,95.21,100.6,1.5,418,1091789,90
0,180958,2937,259,214,4,6.2,57,92968,94,0,0,0,0.6,2.4,2.4,217,362.4,2.4,541,1318082,82
0,34964,3357,137,71,0.8,0.8,0,24901,1,0,0,0,0,0,0,56,84.6,2,1489,1755176,87
0,863112,3629,244,127,0.4,0.4,1,81425,3,0,0,0,0,0.4,0.6,53.8,38,3.6,1376,1542600,91
12.8,290329,4682,357,222,12.6,34.4,0,134230,52,58.6,138.6,330.8,0.6,56.6,67,504.2,943,3,134,1098146,51
6.6,181781,5084,277,209,2,1.6,11,53837,16,11.4,22.8,30.8,2.2,8,13.8,155,309.8,362,84,15,0
0,3722,1882,100,85,0.2,0.2,41,9791,28,0,0,0,0,0.2,0.4,15.4,17.2,1.4,397,1730840,95
0,56604,4140,103,121,0.4,1.8,38,77333,28,0,0,0,0,1.6,2,20.76,33.93,2.8,3162,1645161,94
0,43391,1844,180,97,1.6,3.21,13,31850,14,0,0,0,0,0.6,0.6,125.85,228.66,1,1318,1087683,89
0,956702,2587,198,100,0.2,0.2,1,135821,2,0,0,0,0,2.8,2.8,17,90.4,6,642,1306768,94
5.4,141283,4513,669,285,6.2,6.6,1,54741,17,24.6,58.6,148,0,30.2,43.6,369.2,583.6,1.8,182,992085,73
0,62897,565,45,40,2.2,2.2,18,142595,15,0,0,0,0,2,2,201,170.8,1.2,5538,1842536,87
2.4,249672,1925,167,90,7.2,20,1,32180,9,20,26.2,51,1,13,13.6,259.4,482.6,1.5,219,1104314,77
0,1013,242,24,34,0.2,0.2,1,20783,1,0,0,0,0,0,0,15.4,17,2,1145,1723728,98
0.4,8949,1939,101,151,8.6,9.2,161,139059,499,4.8,0.6,0,0.8,8.2,10.8,273.8,480.6,2.4,1519,1715733,77
2,1313197,1512,276,116,4.2,2.6,0,44146,7,3.8,3.8,0,2,1.4,1.8,257,307.6,6,338,1700651,84
0,193935,2360,267,144,1.2,1.8,29,41415,54,0,0,0,0,5.39,5.79,75.65,345.31,1,1112,963759,82
0,649012,738,119,53,1.8,1.8,0,198478,2,0,0,0,0,1.8,1.8,173.4,141.8,2,2133,1817235,76
0,225592,1917,276,225,4.8,1.4,0,9647,5,0,0,0,0,0,0,236.4,340.8,1.2,6776,1840662,86
0,380237,5807,346,206,2.4,2.8,87,202112,97,0,0,0,0,7.4,17,200.8,261.6,4,836,1336240,79
0.8,121195,2373,250,133,0.2,0.2,3,73791,5,6.8,15.2,23,0,6.4,11.2,18.4,72,5.4,162,1534834,93
0,371378,689,113,62,2,2,47,46754,37,0,0,0,0,2.59,3.59,183.23,173.25,2.2,2780,1791529,81
4.4,86415,5194,533,225,2,3,10,135940,26,4.4,4.4,0,3.2,17.6,21.4,102,187.8,2,521,985760,78
0,113894,1910,131,91,1.8,2,4,28026,17,0,0,0,0,0,0,108.6,147.8,1.4,7696,1871554,92
2,231905,3154,302,120,6,5.6,0,45438,19,28.6,68.8,204,0,15.8,18.8,353,505,1.7,135,1054933,77
0,56618,1366,161,126,2,1.6,4,37103,7,0,0,0,0,1.6,1.6,123.6,188.6,1,870,998274,90
0,8149,4085,156,137,0.2,0.2,55,6247,36,0,0,0,0,1.8,1.8,16,45.8,2.2,794,1447821,94
0,46946,1036,58,37,0.2,0.2,21,7024,13,0,0,0,0,2.6,5.2,16.4,17,1,5663,1832568,96
32.6,121004,1113,135,87,1.4,0.6,9,31788,40,71.6,130.4,253.2,0.4,45,70.4,93,309.4,1,204,982482,89
0,125959,2518,121,165,0.4,0.2,1,18110,3,0,0,0,0.6,8.2,16.2,23.4,23.8,3,384,1704326,93
0,340969,1720,151,92,0.6,1,13,30999,15,0,0,0,0,6.8,12.4,53,85,1.5,400,979176,93
4.8,676779,5002,580,433,7.6,2,1,76726,10,8.2,8,0,3.4,14.6,24.6,373,579.2,1.8,253,1115773,70
0,476209,1301,54,76,1.2,0.8,5,489895,10,0,0,0,0,57.2,115.4,85,194,2.6,1605,1534619,81
0,41282,3561,195,184,6.55,18.06,1,57454,9,0,0,0,0,7.14,7.54,260.12,442.46,2.8,488,1094886,72
0,22602,383,49,12,0.2,0.2,3,5931,3,0,0,0,0,0,0,16.03,17.23,1,6382,1852983,98
12.97,241506,3349,342,225,3.39,4.39,0,32980,9,35.13,79.84,147.11,2.59,7.98,12.57,214.77,428.54,1,171,973162,81
0,7241,179,12,30,0.2,0.2,1,15541,1,0,0,0,0,0,0,15.6,16.8,1,7293,1875112,98
0,102099,1839,234,175,0.4,0.4,24,31838,25,0,0,0,0,5.8,5.8,36,92.4,2,522,985510,92
2.2,32030,1919,126,121,0.8,0.4,1,174094,4,2.2,2.2,0,0.4,2.4,2.4,57.49,95.21,1.5,232,978611,90
0,1573,401,58,47,0.2,0.2,0,6755,0,0,0,0,0,0,0,17.4,17,2.2,563,1710728,97
0,86065,648,46,39,0.2,0.2,31,16965,21,0,0,0,0,0.2,0.4,21.24,17.84,1,913,1746004,96
16.2,469027,2531,184,119,2.6,4.6,168,13022,145,184.2,329.2,665.6,1.8,49.2,95.2,173,579,5.4,239,1331219,75
0,1229,528,35,40,0.4,0.8,0,25473,2,0,0,0,0,0.6,0.8,34.27,44.49,1.3,704,1064691,97
0,14112,2732,289,273,1.6,6.21,0,28338,2,0,0,0,0,3.61,4.01,87.58,135.67,2.2,638,1099346,88
7.8,278291,2167,168,103,1.6,3.4,3,37904,5,23.6,45,94.4,3,13.2,16.2,107.6,264.4,3,169,1128174,83
0,208287,2628,152,133,1.6,1.4,0,177679,5,0,0,0,0,0.6,1,95.41,112.77,2.6,2657,1648291,94
0,218944,2560,286,237,0.8,3.6,0,233957,2,0,0,0,0,26.2,52.4,39.6,54.6,2.2,3274,1737648,83
0,8656,189,15,30,0.2,0.2,1,15489,2,0,0,0,0,0,0,15.6,16.8,1,7202,1874064,97
18.16,529293,1993,185,160,1.2,1.2,26,226883,30,33.33,34.33,7.39,3.19,27.15,28.74,118.16,218.36,2,181,1079669,82
1.4,203488,4065,443,301,4.19,2.59,3,80888,17,1.8,1.6,0,0.2,6.99,11.58,245.31,393.41,5.8,470,1522307,77
10,109071,1774,100,66,0.4,1.8,0,26956,0,17.2,24.8,47.2,2.6,1.2,1.2,33,58.6,1,176,1009816,91
0,18171,3792,191,115,0.2,0.2,5,35150,6,0,0,0,0,1.2,1.8,19.8,28.2,1.5,541,1119909,91
2.59,10423,2565,212,223,0.2,0.2,80,264817,55,5.19,5.19,0,0.8,16.97,16.97,26.75,216.17,2.4,607,1016117,88
0,171366,214,34,21,0.2,0.2,1,14386,2,0,0,0,0,0,0,16.2,17.8,1.2,7734,1882150,99
0,661668,1933,441,175,0.6,0.8,113,724078,87,0,0,0,0,42.8,76,60.8,180.4,588,85,15,0
0,556076,5281,472,439,0.4,1.8,227,308309,230,0,0,0,0,12.6,35,20,66.8,5,1135,1334136,82
0.8,602110,2922,182,235,0.8,3.6,1,663645,4,1.6,1.6,0,0.4,37.4,66.6,46.8,110,2.8,481,1037405,79
0,157167,2527,81,66,1,1,9,36437,14,0,0,0,0,0.8,1.2,55,192.8,3.6,8169,1402438,93
0,366070,1622,104,58,0.6,2.2,31,61248,21,0,0,0,0,0.2,0.4,52,54,2.8,6658,1825005,91
0,17686,884,111,91,0.2,0.2,1,14948,2,0,0,0,0.4,49.7,52.89,15.57,181.24,1.6,1614,965530,92
0,15309,496,69,30,0.2,0.2,0,7110,0,0,0,0,0,0,0,16.8,16.8,1.6,1054,1762960,91
0,70199,5903,165,114,3.2,10.4,9,59637,21,0,0,0,0,8.2,8.8,277.2,342.2,4.6,6628,1409661,72
0,311298,4259,249,175,1,2.6,38,226466,29,0,0,0,0,9.2,14.4,81.4,190.6,5.2,3500,1332434,86
6.4,423020,4602,739,638,2.2,2.2,8,318145,11,13.4,19.8,31.6,0.4,7.6,13.2,102.6,171.4,2.4,230,1129762,83
0,423006,3319,507,432,8.78,2.4,0,26076,9,0,0,0,0.8,1,1,430.34,625.15,3.6,1526,1773533,75
0.2,86931,3310,334,243,3.61,2,1,55259,11,0.2,0.2,0,0,7.82,8.22,187.78,314.03,1,241,1059974,85
0.8,390344,1900,275,127,0.8,1.2,13,33013,15,6.2,20.4,37.8,13.6,16.6,17.2,53,97.6,1.2,132,1085112,89
0,372732,6109,556,368,10,18,119,58751,99,0,0,0,0.4,11.6,13.8,405.6,696,1,627,1096899,61
0,76493,492,38,40,2,1.8,0,42729,2,0,0,0,0,1,1,155.8,146.2,1,2018,1817005,85
0,121234,3519,224,102,2,8.6,7,102854,9,0,0,0,0,2.8,4.6,171.4,178,6.2,4024,1606019,84
0,29469,1186,94,45,0.6,2.2,0,15838,1,0,0,0,0,0.2,0.2,50.2,77.4,1.5,652,1069200,94
0,3692,837,42,50,0.4,0.6,1,32235,2,0,0,0,0.2,1,1,32,179.8,1.5,771,1032677,95
0,45758,506,28,51,0.6,0.4,1,37433,2,0,0,0,0,0,0,37.8,40.4,1.2,7424,1876323,96
0,3681,1440,100,65,1,1,1,21412,1,0,0,0,0,0.4,0.4,42.8,56.2,2.8,347,1060786,93
0,10684,2435,112,95,0.2,0.2,0,40132,0,0,0,0,0,3.6,3.6,15.8,43.4,1.5,749,1116725,92
0,159052,1705,154,172,0.2,0.2,2,60606,6,0,0,0,0,1.4,2.2,21,41,5,2027,1367739,96
0,125918,2536,229,184,4.2,1.2,2,20744,7,0,0,0,0,0,0,202,287,1.4,8331,1864683,87
0,187068,4203,359,261,0.6,0.6,3,195261,6,0,0,0,0,3.4,4.2,64.6,96,1,547,1053986,79
0,131107,729,97,74,1.8,0.6,1,4970,8,0,0,0,0,3.4,3.8,91.2,125.4,1.6,609,1742051,90
0,240501,4584,255,139,0.6,0.8,52,28792,43,0,0,0,0.2,3.8,5.6,55.8,97.8,1.2,629,1119488,86
0,1138923,6591,1335,1312,5.59,2.99,2,1081232,23,0,0,0,0,0.8,0.8,300,439.72,1.3,753,1053284,64
4.8,91873,3004,187,155,0.2,0.2,102,70930,71,11.6,16.4,20.8,0.8,2.2,2.6,20.4,106.8,1,149,1013952,87
0,225983,1506,104,78,0.8,1,1,151123,2,0,0,0,0,22.8,42.6,78,77,2.2,949,1714792,85
0,290399,1787,103,56,6.61,17.43,56,31307,50,0,0,0,1.2,18.84,20.04,352.1,490.98,1.8,365,1083344,76
8.4,367776,1230,73,45,1.8,4.8,0,281408,2,12.8,11.6,0,7.6,0.4,0.8,85.4,120.6,2,322,1760186,92
0,448136,2989,268,204,3.61,10.02,19,389807,27,0,0,0,0.2,20.24,25.85,173.55,393.39,1.8,577,1084218,78
0,142575,3475,228,193,2.8,1.4,0,57016,340,0,0,0,0,1.8,3.6,141.8,211.2,2.8,3988,1708720,84
0,105725,172,22,10,0.2,0.2,23,6405,16,0,0,0,0,0,0,15.6,16.8,2.2,3688,1822496,97
0,7212,221,22,23,0.2,0.2,0,12680,0,0,0,0,0,0,0,15.57,16.77,1,7447,1865839,98
0,138625,2258,270,216,2,2,49,103691,106,0,0,0,0.2,12.6,16,88,198.4,1,883,1010248,86
